TransactionID,ProductID,PurchaseOrderID,MissingID,TransactionDate,UnitPurchasePrice,QuantityOrdered,QuantityReceived,QuantityMissing,Año,Mes,Mes/Año
5440,945,52,1,2004-02-09,4.7,160.0,160.0,0,2004,2,2/2004
5441,996,52,1,2004-02-09,5.1,80.0,80.0,0,2004,2,2/2004
5442,284,52,1,2004-02-09,4.6,4.0,4.0,0,2004,2,2/2004
5443,876,52,1,2004-02-09,5.0,10.0,10.0,0,2004,2,2/2004
5444,1071,52,1,2004-02-09,6.4,20.0,20.0,0,2004,2,2/2004
5445,781,52,1,2004-02-09,5.6,40.0,40.0,0,2004,2,2/2004
5446,360,52,1,2004-02-09,3.75,40.0,40.0,0,2004,2,2/2004
5447,1402,52,1,2004-02-09,4.8,10.0,10.0,0,2004,2,2/2004
5448,1403,52,1,2004-02-09,5.1,10.0,10.0,0,2004,2,2/2004
5449,1404,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5450,1405,52,1,2004-02-09,5.7,10.0,10.0,0,2004,2,2/2004
5451,1406,52,1,2004-02-09,4.7,6.0,6.0,0,2004,2,2/2004
5452,1407,52,1,2004-02-09,5.0,10.0,10.0,0,2004,2,2/2004
5453,1408,52,1,2004-02-09,5.3,10.0,10.0,0,2004,2,2/2004
5454,382,52,1,2004-02-09,1.0,160.0,160.0,0,2004,2,2/2004
5455,155,52,1,2004-02-09,1.1,120.0,120.0,0,2004,2,2/2004
5456,792,52,1,2004-02-09,1.2,154.0,154.0,0,2004,2,2/2004
5457,383,52,1,2004-02-09,1.0,40.0,40.0,0,2004,2,2/2004
5458,156,52,1,2004-02-09,1.1,80.0,80.0,0,2004,2,2/2004
5459,793,52,1,2004-02-09,1.2,80.0,80.0,0,2004,2,2/2004
5460,1285,52,1,2004-02-09,1.1,40.0,40.0,0,2004,2,2/2004
5461,392,52,1,2004-02-09,4.6,40.0,40.0,0,2004,2,2/2004
5462,1409,52,1,2004-02-09,5.0,10.0,10.0,0,2004,2,2/2004
5463,1410,52,1,2004-02-09,5.0,10.0,10.0,0,2004,2,2/2004
5464,1411,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5465,1412,52,1,2004-02-09,5.8,10.0,10.0,0,2004,2,2/2004
5466,1413,52,1,2004-02-09,8.0,5.0,5.0,0,2004,2,2/2004
5467,1414,52,1,2004-02-09,8.8,5.0,5.0,0,2004,2,2/2004
5468,1415,52,1,2004-02-09,9.5,5.0,5.0,0,2004,2,2/2004
5469,1416,52,1,2004-02-09,5.1,10.0,10.0,0,2004,2,2/2004
5470,1417,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5471,1418,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5472,1419,52,1,2004-02-09,4.4,10.0,10.0,0,2004,2,2/2004
5473,1420,52,1,2004-02-09,4.7,10.0,10.0,0,2004,2,2/2004
5474,1421,52,1,2004-02-09,5.0,10.0,10.0,0,2004,2,2/2004
5475,1601,52,1,2004-02-09,12.0,5.0,5.0,0,2004,2,2/2004
5476,839,52,1,2004-02-09,4.1,40.0,40.0,0,2004,2,2/2004
5477,1231,52,1,2004-02-09,3.2,10.0,10.0,0,2004,2,2/2004
5478,225,52,1,2004-02-09,3.6,20.0,20.0,0,2004,2,2/2004
5479,841,52,1,2004-02-09,3.9,20.0,20.0,0,2004,2,2/2004
5480,1035,52,1,2004-02-09,3.4,20.0,20.0,0,2004,2,2/2004
5481,844,52,1,2004-02-09,4.1,14.0,14.0,0,2004,2,2/2004
5482,845,52,1,2004-02-09,4.2,20.0,20.0,0,2004,2,2/2004
5483,490,52,1,2004-02-09,3.3,20.0,20.0,0,2004,2,2/2004
5484,848,52,1,2004-02-09,4.0,10.0,10.0,0,2004,2,2/2004
5485,494,52,1,2004-02-09,3.6,20.0,20.0,0,2004,2,2/2004
5486,1220,52,1,2004-02-09,4.0,20.0,20.0,0,2004,2,2/2004
5487,234,52,1,2004-02-09,3.8,22.0,22.0,0,2004,2,2/2004
5488,236,52,1,2004-02-09,3.8,20.0,20.0,0,2004,2,2/2004
5489,250,52,1,2004-02-09,2.95,20.0,20.0,0,2004,2,2/2004
5490,506,52,1,2004-02-09,3.3,20.0,20.0,0,2004,2,2/2004
5491,526,52,1,2004-02-09,4.1,10.0,10.0,0,2004,2,2/2004
5492,1222,52,1,2004-02-09,4.8,10.0,10.0,0,2004,2,2/2004
5493,538,52,1,2004-02-09,3.5,40.0,40.0,0,2004,2,2/2004
5494,1353,52,1,2004-02-09,4.2,10.0,10.0,0,2004,2,2/2004
5495,332,52,1,2004-02-09,8.9,9.0,9.0,0,2004,2,2/2004
5496,771,52,1,2004-02-09,10.5,5.0,5.0,0,2004,2,2/2004
5497,197,52,1,2004-02-09,3.55,80.0,80.0,0,2004,2,2/2004
5498,820,52,1,2004-02-09,3.9,40.0,40.0,0,2004,2,2/2004
5499,203,52,1,2004-02-09,3.45,40.0,40.0,0,2004,2,2/2004
5500,1122,52,1,2004-02-09,4.15,3.0,3.0,0,2004,2,2/2004
5501,918,52,1,2004-02-09,3.75,40.0,40.0,0,2004,2,2/2004
5502,85,52,1,2004-02-09,2.75,40.0,40.0,0,2004,2,2/2004
5503,216,52,1,2004-02-09,3.45,80.0,80.0,0,2004,2,2/2004
5504,1328,52,1,2004-02-09,5.3,10.0,10.0,0,2004,2,2/2004
5505,35,52,1,2004-02-09,2.55,40.0,40.0,0,2004,2,2/2004
5506,481,52,1,2004-02-09,3.15,40.0,40.0,0,2004,2,2/2004
5507,220,52,1,2004-02-09,3.45,80.0,80.0,0,2004,2,2/2004
5509,837,52,1,2004-02-09,4.1,80.0,80.0,0,2004,2,2/2004
5510,928,52,1,2004-02-09,4.4,40.0,40.0,0,2004,2,2/2004
5511,1038,52,1,2004-02-09,4.0,9.0,9.0,0,2004,2,2/2004
5512,1200,52,1,2004-02-09,3.25,20.0,20.0,0,2004,2,2/2004
5513,1247,52,1,2004-02-09,4.3,20.0,20.0,0,2004,2,2/2004
5514,1248,52,1,2004-02-09,4.7,20.0,20.0,0,2004,2,2/2004
5515,1250,52,1,2004-02-09,5.45,20.0,20.0,0,2004,2,2/2004
5516,1251,52,1,2004-02-09,4.3,20.0,20.0,0,2004,2,2/2004
5517,1347,52,1,2004-02-09,4.7,20.0,20.0,0,2004,2,2/2004
5518,1253,52,1,2004-02-09,5.05,20.0,20.0,0,2004,2,2/2004
5519,1255,52,1,2004-02-09,5.05,20.0,20.0,0,2004,2,2/2004
5520,1256,52,1,2004-02-09,4.7,20.0,20.0,0,2004,2,2/2004
5521,1257,52,1,2004-02-09,5.05,20.0,20.0,0,2004,2,2/2004
5522,1243,52,1,2004-02-09,4.3,20.0,20.0,0,2004,2,2/2004
5523,1176,52,1,2004-02-09,4.6,20.0,20.0,0,2004,2,2/2004
5524,1245,52,1,2004-02-09,4.9,20.0,20.0,0,2004,2,2/2004
5525,1246,52,1,2004-02-09,4.6,20.0,20.0,0,2004,2,2/2004
5526,859,52,1,2004-02-09,4.7,120.0,120.0,0,2004,2,2/2004
5527,511,52,1,2004-02-09,3.85,40.0,40.0,0,2004,2,2/2004
5528,1125,52,1,2004-02-09,5.45,20.0,20.0,0,2004,2,2/2004
5529,261,52,1,2004-02-09,4.3,160.0,160.0,0,2004,2,2/2004
5530,513,52,1,2004-02-09,3.85,122.0,122.0,0,2004,2,2/2004
5531,1026,52,1,2004-02-09,3.55,17.0,17.0,0,2004,2,2/2004
5532,861,52,1,2004-02-09,4.7,120.0,120.0,0,2004,2,2/2004
5533,1423,52,1,2004-02-09,13.0,5.0,5.0,0,2004,2,2/2004
5534,1424,52,1,2004-02-09,9.3,5.0,5.0,0,2004,2,2/2004
5535,1425,52,1,2004-02-09,10.0,5.0,5.0,0,2004,2,2/2004
5536,1426,52,1,2004-02-09,11.3,5.0,5.0,0,2004,2,2/2004
5537,1427,52,1,2004-02-09,9.5,5.0,5.0,0,2004,2,2/2004
5538,1428,52,1,2004-02-09,10.2,5.0,5.0,0,2004,2,2/2004
5539,1429,52,1,2004-02-09,11.5,5.0,5.0,0,2004,2,2/2004
5540,1430,52,1,2004-02-09,3.3,10.0,10.0,0,2004,2,2/2004
5541,1431,52,1,2004-02-09,3.5,10.0,10.0,0,2004,2,2/2004
5542,1360,52,1,2004-02-09,3.7,10.0,10.0,0,2004,2,2/2004
5543,1361,52,1,2004-02-09,4.8,10.0,10.0,0,2004,2,2/2004
5544,1362,52,1,2004-02-09,5.1,10.0,10.0,0,2004,2,2/2004
5545,1363,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5546,1364,52,1,2004-02-09,5.8,10.0,10.0,0,2004,2,2/2004
5547,52,52,1,2004-02-09,2.3,160.0,160.0,0,2004,2,2/2004
5548,968,52,1,2004-02-09,4.7,160.0,160.0,0,2004,2,2/2004
5549,431,52,1,2004-02-09,4.5,10.0,10.0,0,2004,2,2/2004
5550,438,52,1,2004-02-09,4.1,40.0,40.0,0,2004,2,2/2004
5551,439,52,1,2004-02-09,4.0,40.0,40.0,0,2004,2,2/2004
5552,442,52,1,2004-02-09,4.5,120.0,120.0,0,2004,2,2/2004
5553,190,52,1,2004-02-09,4.9,80.0,80.0,0,2004,2,2/2004
5554,444,52,1,2004-02-09,5.0,40.0,40.0,0,2004,2,2/2004
5555,1085,52,1,2004-02-09,5.8,20.0,20.0,0,2004,2,2/2004
5556,1150,52,1,2004-02-09,4.35,20.0,20.0,0,2004,2,2/2004
5557,1306,52,1,2004-02-09,5.4,10.0,10.0,0,2004,2,2/2004
5558,1357,52,1,2004-02-09,5.8,6.0,6.0,0,2004,2,2/2004
5559,1153,52,1,2004-02-09,4.4,10.0,10.0,0,2004,2,2/2004
5560,1170,52,1,2004-02-09,4.8,10.0,10.0,0,2004,2,2/2004
5561,1154,52,1,2004-02-09,4.1,20.0,20.0,0,2004,2,2/2004
5562,813,52,1,2004-02-09,4.1,40.0,40.0,0,2004,2,2/2004
5563,1156,52,1,2004-02-09,3.9,40.0,40.0,0,2004,2,2/2004
5564,1184,52,1,2004-02-09,4.3,29.0,29.0,0,2004,2,2/2004
5565,973,52,1,2004-02-09,5.0,40.0,40.0,0,2004,2,2/2004
5566,690,52,1,2004-02-09,3.0,20.0,20.0,0,2004,2,2/2004
5567,883,52,1,2004-02-09,4.25,40.0,40.0,0,2004,2,2/2004
5568,1259,52,1,2004-02-09,3.45,40.0,40.0,0,2004,2,2/2004
5569,1267,52,1,2004-02-09,3.6,40.0,40.0,0,2004,2,2/2004
5570,1263,52,1,2004-02-09,3.45,40.0,40.0,0,2004,2,2/2004
5571,1135,52,1,2004-02-09,6.4,80.0,80.0,0,2004,2,2/2004
5572,299,52,1,2004-02-09,6.5,121.0,121.0,0,2004,2,2/2004
5573,1319,52,1,2004-02-09,5.8,10.0,10.0,0,2004,2,2/2004
5574,1318,52,1,2004-02-09,6.7,10.0,10.0,0,2004,2,2/2004
5575,1298,52,1,2004-02-09,7.7,20.0,20.0,0,2004,2,2/2004
5576,1299,52,1,2004-02-09,7.8,20.0,20.0,0,2004,2,2/2004
5577,955,52,1,2004-02-09,6.8,120.0,120.0,0,2004,2,2/2004
5578,1148,52,1,2004-02-09,8.0,40.0,40.0,0,2004,2,2/2004
5579,956,52,1,2004-02-09,6.5,80.0,80.0,0,2004,2,2/2004
5580,1300,52,1,2004-02-09,7.1,20.0,20.0,0,2004,2,2/2004
5581,957,52,1,2004-02-09,7.0,80.0,80.0,0,2004,2,2/2004
5582,958,52,1,2004-02-09,7.9,80.0,80.0,0,2004,2,2/2004
5583,1302,52,1,2004-02-09,8.7,20.0,20.0,0,2004,2,2/2004
5584,959,52,1,2004-02-09,7.1,80.0,80.0,0,2004,2,2/2004
5585,1303,52,1,2004-02-09,7.7,20.0,20.0,0,2004,2,2/2004
5586,960,52,1,2004-02-09,6.3,40.0,40.0,0,2004,2,2/2004
5587,1175,52,1,2004-02-09,6.8,10.0,10.0,0,2004,2,2/2004
5588,1301,52,1,2004-02-09,6.8,20.0,20.0,0,2004,2,2/2004
5589,990,52,1,2004-02-09,5.45,1.0,1.0,0,2004,2,2/2004
5590,961,52,1,2004-02-09,7.7,40.0,40.0,0,2004,2,2/2004
5591,1304,52,1,2004-02-09,8.5,20.0,20.0,0,2004,2,2/2004
5592,962,52,1,2004-02-09,6.9,40.0,40.0,0,2004,2,2/2004
5593,1269,52,1,2004-02-09,4.2,20.0,20.0,0,2004,2,2/2004
5594,1270,52,1,2004-02-09,4.5,20.0,20.0,0,2004,2,2/2004
5595,1273,52,1,2004-02-09,4.6,40.0,40.0,0,2004,2,2/2004
5596,1275,52,1,2004-02-09,4.2,40.0,40.0,0,2004,2,2/2004
5597,1276,52,1,2004-02-09,4.5,40.0,40.0,0,2004,2,2/2004
5598,1277,52,1,2004-02-09,4.2,40.0,40.0,0,2004,2,2/2004
5599,1076,52,1,2004-02-09,5.1,8.0,8.0,0,2004,2,2/2004
5600,574,52,1,2004-02-09,3.8,13.0,13.0,0,2004,2,2/2004
5601,1082,52,1,2004-02-09,4.1,40.0,40.0,0,2004,2,2/2004
5602,1083,52,1,2004-02-09,4.5,40.0,40.0,0,2004,2,2/2004
5603,721,52,1,2004-02-09,3.9,40.0,40.0,0,2004,2,2/2004
5604,575,52,1,2004-02-09,4.2,40.0,40.0,0,2004,2,2/2004
5605,303,52,1,2004-02-09,4.5,40.0,40.0,0,2004,2,2/2004
5606,722,52,1,2004-02-09,3.8,40.0,40.0,0,2004,2,2/2004
5607,304,52,1,2004-02-09,4.4,40.0,40.0,0,2004,2,2/2004
5608,579,52,1,2004-02-09,4.5,160.0,160.0,0,2004,2,2/2004
5609,724,52,1,2004-02-09,4.2,80.0,80.0,0,2004,2,2/2004
5610,1333,52,1,2004-02-09,4.8,41.0,41.0,0,2004,2,2/2004
5611,1132,52,1,2004-02-09,5.2,49.0,49.0,0,2004,2,2/2004
5612,582,52,1,2004-02-09,4.5,40.0,40.0,0,2004,2,2/2004
5613,309,52,1,2004-02-09,4.8,40.0,40.0,0,2004,2,2/2004
5614,1056,52,1,2004-02-09,5.1,40.0,40.0,0,2004,2,2/2004
5615,1366,52,1,2004-02-09,0.4,15.0,15.0,0,2004,2,2/2004
5616,1367,52,1,2004-02-09,0.45,15.0,15.0,0,2004,2,2/2004
5617,1368,52,1,2004-02-09,0.5,15.0,15.0,0,2004,2,2/2004
5618,1369,52,1,2004-02-09,0.55,15.0,15.0,0,2004,2,2/2004
5619,1370,52,1,2004-02-09,4.2,10.0,10.0,0,2004,2,2/2004
5620,1371,52,1,2004-02-09,3.9,10.0,10.0,0,2004,2,2/2004
5621,1372,52,1,2004-02-09,4.5,10.0,10.0,0,2004,2,2/2004
5622,1373,52,1,2004-02-09,4.2,10.0,10.0,0,2004,2,2/2004
5623,1374,52,1,2004-02-09,6.2,10.0,10.0,0,2004,2,2/2004
5624,1375,52,1,2004-02-09,6.4,10.0,10.0,0,2004,2,2/2004
5625,1376,52,1,2004-02-09,6.0,10.0,10.0,0,2004,2,2/2004
5626,1377,52,1,2004-02-09,6.2,10.0,10.0,0,2004,2,2/2004
5627,1378,52,1,2004-02-09,4.5,10.0,10.0,0,2004,2,2/2004
5628,1379,52,1,2004-02-09,8.0,5.0,5.0,0,2004,2,2/2004
5629,1380,52,1,2004-02-09,9.0,5.0,5.0,0,2004,2,2/2004
5630,1381,52,1,2004-02-09,6.0,10.0,10.0,0,2004,2,2/2004
5631,1382,52,1,2004-02-09,3.75,10.0,10.0,0,2004,2,2/2004
5632,1383,52,1,2004-02-09,4.0,9.0,9.0,0,2004,2,2/2004
5633,1384,52,1,2004-02-09,3.75,10.0,10.0,0,2004,2,2/2004
5634,1385,52,1,2004-02-09,4.0,10.0,10.0,0,2004,2,2/2004
5635,1386,52,1,2004-02-09,4.75,10.0,10.0,0,2004,2,2/2004
5636,1387,52,1,2004-02-09,3.5,10.0,10.0,0,2004,2,2/2004
5637,1388,52,1,2004-02-09,3.7,10.0,10.0,0,2004,2,2/2004
5638,1389,52,1,2004-02-09,3.5,10.0,10.0,0,2004,2,2/2004
5639,1390,52,1,2004-02-09,3.7,9.0,9.0,0,2004,2,2/2004
5640,1391,52,1,2004-02-09,3.7,10.0,10.0,0,2004,2,2/2004
5641,1392,52,1,2004-02-09,3.9,10.0,10.0,0,2004,2,2/2004
5642,91,52,1,2004-02-09,2.3,57.0,57.0,0,2004,2,2/2004
5643,1094,52,1,2004-02-09,2.5,5.0,5.0,0,2004,2,2/2004
5644,1394,52,1,2004-02-09,6.3,10.0,10.0,0,2004,2,2/2004
5645,1395,52,1,2004-02-09,6.8,10.0,10.0,0,2004,2,2/2004
5646,1396,52,1,2004-02-09,7.7,10.0,10.0,0,2004,2,2/2004
5647,1397,52,1,2004-02-09,8.8,10.0,10.0,0,2004,2,2/2004
5648,1398,52,1,2004-02-09,6.3,10.0,10.0,0,2004,2,2/2004
5649,1399,52,1,2004-02-09,6.8,10.0,10.0,0,2004,2,2/2004
5650,1400,52,1,2004-02-09,7.7,10.0,10.0,0,2004,2,2/2004
5651,1401,52,1,2004-02-09,8.8,10.0,10.0,0,2004,2,2/2004
5652,1093,52,1,2004-02-09,2.55,20.0,20.0,0,2004,2,2/2004
5653,1165,52,1,2004-02-09,2.75,20.0,20.0,0,2004,2,2/2004
5654,1073,52,1,2004-02-09,3.4,20.0,20.0,0,2004,2,2/2004
5655,636,52,1,2004-02-09,3.7,40.0,40.0,0,2004,2,2/2004
5656,637,52,1,2004-02-09,4.2,40.0,40.0,0,2004,2,2/2004
5657,1059,52,1,2004-02-09,4.6,20.0,20.0,0,2004,2,2/2004
5658,1061,52,1,2004-02-09,4.6,10.0,10.0,0,2004,2,2/2004
5659,1062,52,1,2004-02-09,4.9,20.0,20.0,0,2004,2,2/2004
5660,1104,52,1,2004-02-09,6.2,20.0,20.0,0,2004,2,2/2004
5661,1433,52,1,2004-02-09,4.8,6.0,6.0,0,2004,2,2/2004
5662,1011,53,1,2004-02-13,5.8,120.0,120.0,0,2004,2,2/2004
5663,1011,53,1,2004-02-13,5.8,40.0,40.0,0,2004,2,2/2004
5664,1010,53,1,2004-02-13,5.9,120.0,120.0,0,2004,2,2/2004
5666,894,53,1,2004-02-13,9.1,16.0,16.0,0,2004,2,2/2004
5667,940,53,1,2004-02-13,5.05,60.0,60.0,0,2004,2,2/2004
5668,231,53,1,2004-02-13,3.7,10.0,10.0,0,2004,2,2/2004
5669,838,53,1,2004-02-13,4.2,40.0,40.0,0,2004,2,2/2004
5670,514,53,1,2004-02-13,3.85,13.0,13.0,0,2004,2,2/2004
5671,905,53,1,2004-02-13,4.5,40.0,40.0,0,2004,2,2/2004
5672,895,53,1,2004-02-13,11.3,37.0,37.0,0,2004,2,2/2004
5673,1158,53,1,2004-02-13,4.35,40.0,40.0,0,2004,2,2/2004
5674,1045,53,1,2004-02-13,4.75,40.0,40.0,0,2004,2,2/2004
5675,1075,53,1,2004-02-13,4.5,15.0,15.0,0,2004,2,2/2004
5676,1434,53,1,2004-02-13,5.7,10.0,10.0,0,2004,2,2/2004
5677,1435,53,1,2004-02-13,4.8,10.0,10.0,0,2004,2,2/2004
5678,1436,53,1,2004-02-13,9.0,5.0,5.0,0,2004,2,2/2004
5679,1437,53,1,2004-02-13,8.0,5.0,5.0,0,2004,2,2/2004
5680,1438,53,1,2004-02-13,6.5,10.0,10.0,0,2004,2,2/2004
5681,576,53,1,2004-02-13,4.1,74.0,74.0,0,2004,2,2/2004
5682,1094,53,1,2004-02-13,2.5,35.0,35.0,0,2004,2,2/2004
5683,1291,53,1,2004-02-13,3.2,20.0,20.0,0,2004,2,2/2004
5684,1440,53,1,2004-02-13,2.8,10.0,10.0,0,2004,2,2/2004
5685,1290,53,1,2004-02-13,3.0,10.0,10.0,0,2004,2,2/2004
5686,1441,53,1,2004-02-13,4.1,7.0,7.0,0,2004,2,2/2004
5687,1442,53,1,2004-02-13,3.4,4.0,4.0,0,2004,2,2/2004
5688,1443,53,1,2004-02-13,3.9,4.0,4.0,0,2004,2,2/2004
5689,838,53,1,2004-02-13,4.2,5.0,5.0,0,2004,2,2/2004
5690,932,54,1,2004-02-21,4.3,20.0,20.0,0,2004,2,2/2004
5691,944,54,1,2004-02-21,4.8,40.0,40.0,0,2004,2,2/2004
5692,945,54,1,2004-02-21,4.7,120.0,120.0,0,2004,2,2/2004
5693,836,54,1,2004-02-21,3.8,160.0,160.0,0,2004,2,2/2004
5694,932,54,1,2004-02-21,4.3,40.0,40.0,0,2004,2,2/2004
5695,835,54,1,2004-02-21,3.6,40.0,40.0,0,2004,2,2/2004
5696,837,54,1,2004-02-21,4.1,40.0,40.0,0,2004,2,2/2004
5697,932,54,1,2004-02-21,4.3,100.0,100.0,0,2004,2,2/2004
5698,830,54,1,2004-02-21,3.3,160.0,160.0,0,2004,2,2/2004
5699,865,54,1,2004-02-21,4.4,50.0,50.0,0,2004,2,2/2004
5701,856,54,1,2004-02-21,4.0,120.0,120.0,0,2004,2,2/2004
5702,865,54,1,2004-02-21,4.4,30.0,30.0,0,2004,2,2/2004
5703,866,54,1,2004-02-21,4.3,40.0,40.0,0,2004,2,2/2004
5704,866,54,1,2004-02-21,4.3,40.0,40.0,0,2004,2,2/2004
5705,928,54,1,2004-02-21,4.4,56.0,56.0,0,2004,2,2/2004
5706,929,54,1,2004-02-21,4.3,73.0,73.0,0,2004,2,2/2004
5707,926,54,1,2004-02-21,3.9,121.0,121.0,0,2004,2,2/2004
5708,927,54,1,2004-02-21,4.15,40.0,40.0,0,2004,2,2/2004
5709,832,54,1,2004-02-21,3.6,80.0,80.0,0,2004,2,2/2004
5710,833,54,1,2004-02-21,3.8,97.0,97.0,0,2004,2,2/2004
5711,197,54,1,2004-02-21,3.55,120.0,120.0,0,2004,2,2/2004
5712,200,54,1,2004-02-21,2.85,40.0,40.0,0,2004,2,2/2004
5713,202,54,1,2004-02-21,3.3,50.0,50.0,0,2004,2,2/2004
5714,202,54,1,2004-02-21,3.3,30.0,30.0,0,2004,2,2/2004
5715,215,54,1,2004-02-21,3.3,80.0,80.0,0,2004,2,2/2004
5716,216,54,1,2004-02-21,3.45,100.0,100.0,0,2004,2,2/2004
5717,210,54,1,2004-02-21,3.1,80.0,80.0,0,2004,2,2/2004
5718,216,54,1,2004-02-21,3.45,20.0,20.0,0,2004,2,2/2004
5719,915,54,1,2004-02-21,3.9,95.0,95.0,0,2004,2,2/2004
5720,219,54,1,2004-02-21,3.3,200.0,200.0,0,2004,2,2/2004
5721,915,54,1,2004-02-21,3.9,25.0,25.0,0,2004,2,2/2004
5722,859,54,1,2004-02-21,4.7,40.0,40.0,0,2004,2,2/2004
5723,861,54,1,2004-02-21,4.7,40.0,40.0,0,2004,2,2/2004
5724,862,54,1,2004-02-21,4.7,112.0,112.0,0,2004,2,2/2004
5725,252,54,1,2004-02-21,3.7,60.0,60.0,0,2004,2,2/2004
5726,266,54,1,2004-02-21,3.85,160.0,160.0,0,2004,2,2/2004
5727,220,54,1,2004-02-21,3.45,160.0,160.0,0,2004,2,2/2004
5728,252,54,1,2004-02-21,3.7,50.0,50.0,0,2004,2,2/2004
5729,447,54,1,2004-02-21,3.05,20.0,20.0,0,2004,2,2/2004
5730,447,54,1,2004-02-21,3.05,120.0,120.0,0,2004,2,2/2004
5731,504,54,1,2004-02-21,3.35,120.0,120.0,0,2004,2,2/2004
5732,447,54,1,2004-02-21,3.05,20.0,20.0,0,2004,2,2/2004
5733,858,54,1,2004-02-21,4.7,104.0,104.0,0,2004,2,2/2004
5734,941,54,1,2004-02-21,5.05,60.0,60.0,0,2004,2,2/2004
5735,183,54,1,2004-02-21,3.8,190.0,190.0,0,2004,2,2/2004
5736,989,54,1,2004-02-21,4.7,120.0,120.0,0,2004,2,2/2004
5737,998,54,1,2004-02-21,5.0,40.0,40.0,0,2004,2,2/2004
5738,766,54,1,2004-02-21,7.8,80.0,80.0,0,2004,2,2/2004
5739,111,54,1,2004-02-21,7.2,100.0,100.0,0,2004,2,2/2004
5740,1050,54,1,2004-02-21,7.0,40.0,40.0,0,2004,2,2/2004
5741,111,54,1,2004-02-21,7.2,20.0,20.0,0,2004,2,2/2004
5742,769,54,1,2004-02-21,8.4,40.0,40.0,0,2004,2,2/2004
5743,806,54,1,2004-02-21,4.1,114.0,114.0,0,2004,2,2/2004
5744,809,54,1,2004-02-21,3.8,46.0,46.0,0,2004,2,2/2004
5745,809,54,1,2004-02-21,3.8,10.0,10.0,0,2004,2,2/2004
5746,806,54,1,2004-02-21,4.1,110.0,110.0,0,2004,2,2/2004
5747,968,54,1,2004-02-21,4.7,30.0,30.0,0,2004,2,2/2004
5748,968,54,1,2004-02-21,4.7,130.0,130.0,0,2004,2,2/2004
5749,183,54,1,2004-02-21,3.8,130.0,130.0,0,2004,2,2/2004
5750,991,54,1,2004-02-21,5.45,40.0,40.0,0,2004,2,2/2004
5751,427,54,1,2004-02-21,3.45,180.0,180.0,0,2004,2,2/2004
5752,1175,54,1,2004-02-21,6.8,80.0,80.0,0,2004,2,2/2004
5753,1009,54,1,2004-02-21,5.3,40.0,40.0,0,2004,2,2/2004
5754,1010,54,1,2004-02-21,5.9,40.0,40.0,0,2004,2,2/2004
5755,1011,54,1,2004-02-21,5.8,40.0,40.0,0,2004,2,2/2004
5756,442,54,1,2004-02-21,4.5,40.0,40.0,0,2004,2,2/2004
5757,824,54,1,2004-02-21,3.6,40.0,40.0,0,2004,2,2/2004
5758,831,54,1,2004-02-21,3.4,120.0,120.0,0,2004,2,2/2004
5759,261,54,1,2004-02-21,4.3,80.0,80.0,0,2004,2,2/2004
5760,262,54,1,2004-02-21,4.3,40.0,40.0,0,2004,2,2/2004
5761,894,54,1,2004-02-21,9.1,20.0,20.0,0,2004,2,2/2004
5762,998,54,1,2004-02-21,5.0,120.0,120.0,0,2004,2,2/2004
5763,190,54,1,2004-02-21,4.9,80.0,80.0,0,2004,2,2/2004
5764,438,54,1,2004-02-21,4.1,80.0,80.0,0,2004,2,2/2004
5765,439,54,1,2004-02-21,4.0,80.0,80.0,0,2004,2,2/2004
5766,687,54,1,2004-02-21,3.7,88.0,88.0,0,2004,2,2/2004
5767,961,54,1,2004-02-21,7.7,80.0,80.0,0,2004,2,2/2004
5768,894,54,1,2004-02-21,9.1,20.0,20.0,0,2004,2,2/2004
5769,959,54,1,2004-02-21,7.1,30.0,30.0,0,2004,2,2/2004
5770,960,54,1,2004-02-21,6.3,40.0,40.0,0,2004,2,2/2004
5771,920,54,1,2004-02-21,3.6,50.0,50.0,0,2004,2,2/2004
5772,926,54,1,2004-02-21,3.9,119.0,119.0,0,2004,2,2/2004
5773,996,54,1,2004-02-21,5.1,120.0,120.0,0,2004,2,2/2004
5774,25,54,1,2004-02-21,2.6,80.0,80.0,0,2004,2,2/2004
5775,31,54,1,2004-02-21,2.9,40.0,40.0,0,2004,2,2/2004
5776,35,54,1,2004-02-21,2.55,70.0,70.0,0,2004,2,2/2004
5777,61,54,1,2004-02-21,2.1,40.0,40.0,0,2004,2,2/2004
5778,85,54,1,2004-02-21,2.75,120.0,120.0,0,2004,2,2/2004
5779,940,54,1,2004-02-21,5.05,120.0,120.0,0,2004,2,2/2004
5780,980,54,1,2004-02-21,4.0,40.0,40.0,0,2004,2,2/2004
5781,155,54,1,2004-02-21,1.1,320.0,320.0,0,2004,2,2/2004
5782,692,54,1,2004-02-21,2.8,120.0,120.0,0,2004,2,2/2004
5783,707,54,1,2004-02-21,3.1,80.0,80.0,0,2004,2,2/2004
5784,281,54,1,2004-02-21,4.1,57.0,57.0,0,2004,2,2/2004
5785,864,54,1,2004-02-21,4.2,40.0,40.0,0,2004,2,2/2004
